time,open,high,low,close,tick_volume,spread,real_volume
2026-07-22 12:15:00,4121.82,4122.22,4119.67,4122.19,1625,8,0
2026-07-22 12:20:00,4122.21,4122.32,4119.33,4120.69,1656,14,0
2026-07-22 12:25:00,4120.67,4121.3,4117.88,4118.72,1508,7,0
2026-07-22 12:30:00,4118.59,4121.63,4116.3,4117.29,1870,8,0
2026-07-22 12:35:00,4117.25,4118.75,4114.3,4114.47,1856,9,0
2026-07-22 12:40:00,4114.47,4118.9,4114.32,4116.01,1589,13,0
2026-07-22 12:45:00,4115.99,4117.41,4115.69,4116.88,1270,13,0
2026-07-22 12:50:00,4116.94,4117.66,4113.16,4115.16,1670,8,0
2026-07-22 12:55:00,4115.08,4117.86,4114.11,4115.0,1545,8,0
2026-07-22 13:00:00,4114.99,4120.0,4114.75,4116.32,1694,8,0
2026-07-22 13:05:00,4116.32,4117.83,4115.92,4116.15,1712,7,0
2026-07-22 13:10:00,4116.14,4118.17,4115.98,4117.46,1565,7,0
2026-07-22 13:15:00,4117.46,4119.29,4116.42,4117.51,1498,8,0
2026-07-22 13:20:00,4117.49,4121.74,4117.49,4121.42,1946,8,0
2026-07-22 13:25:00,4121.54,4121.71,4118.9,4119.22,1555,14,0
2026-07-22 13:30:00,4119.22,4119.91,4117.84,4118.77,1466,14,0
2026-07-22 13:35:00,4118.74,4119.09,4116.71,4117.04,1425,9,0
2026-07-22 13:40:00,4117.02,4117.7,4115.89,4117.07,1176,15,0
2026-07-22 13:45:00,4117.07,4119.01,4116.23,4118.91,1356,18,0
2026-07-22 13:50:00,4118.91,4120.26,4117.95,4118.16,1358,20,0
2026-07-22 13:55:00,4118.15,4118.28,4116.13,4117.46,1008,13,0
2026-07-22 14:00:00,4117.46,4118.1,4115.19,4117.01,1578,10,0
2026-07-22 14:05:00,4116.94,4118.75,4116.09,4118.72,1490,9,0
2026-07-22 14:10:00,4118.75,4120.92,4117.98,4119.04,1210,11,0
2026-07-22 14:15:00,4119.04,4122.98,4118.54,4121.01,1047,8,0
2026-07-22 14:20:00,4120.99,4122.65,4120.19,4120.51,1237,8,0
2026-07-22 14:25:00,4120.51,4120.83,4117.42,4118.62,1361,12,0
2026-07-22 14:30:00,4118.62,4120.55,4118.22,4119.84,1295,10,0
2026-07-22 14:35:00,4119.84,4119.88,4117.13,4118.65,1570,7,0
2026-07-22 14:40:00,4118.71,4119.2,4112.49,4115.15,2734,8,0
2026-07-22 14:45:00,4115.14,4120.28,4114.71,4120.25,1909,8,0
2026-07-22 14:50:00,4120.24,4121.39,4118.02,4119.71,1600,8,0
2026-07-22 14:55:00,4119.96,4123.0,4119.49,4122.58,1448,11,0
2026-07-22 15:00:00,4122.57,4126.48,4121.79,4125.26,2262,8,0
2026-07-22 15:05:00,4125.25,4127.0,4123.52,4124.79,2298,8,0
2026-07-22 15:10:00,4124.79,4127.33,4123.49,4126.98,1908,8,0
2026-07-22 15:15:00,4127.09,4127.71,4124.7,4125.91,1908,8,0
2026-07-22 15:20:00,4125.94,4130.09,4125.52,4129.5,2469,8,0
2026-07-22 15:25:00,4129.47,4133.12,4128.42,4132.61,2052,8,0
2026-07-22 15:30:00,4132.57,4134.34,4127.24,4127.54,2224,8,0
2026-07-22 15:35:00,4127.55,4128.27,4124.66,4127.02,2260,8,0
2026-07-22 15:40:00,4127.04,4128.42,4125.37,4127.18,2178,7,0
2026-07-22 15:45:00,4127.2,4127.6,4118.71,4118.79,2328,8,0
2026-07-22 15:50:00,4118.79,4119.66,4116.74,4118.0,1930,10,0
2026-07-22 15:55:00,4117.98,4118.3,4106.52,4112.81,2301,7,0
2026-07-22 16:00:00,4112.95,4120.44,4112.64,4119.26,2600,8,0
2026-07-22 16:05:00,4119.27,4121.26,4117.38,4121.08,2185,8,0
2026-07-22 16:10:00,4121.11,4125.81,4120.37,4125.67,1804,7,0
2026-07-22 16:15:00,4125.56,4131.38,4124.95,4130.64,2307,8,0
2026-07-22 16:20:00,4130.75,4133.9,4128.49,4133.53,2237,10,0
2026-07-22 16:25:00,4133.52,4134.91,4131.25,4131.65,2179,8,0
2026-07-22 16:30:00,4131.78,4146.81,4131.78,4142.22,3502,7,0
2026-07-22 16:35:00,4142.21,4145.54,4138.5,4144.31,3594,7,0
2026-07-22 16:40:00,4144.32,4145.97,4140.84,4142.7,3614,8,0
2026-07-22 16:45:00,4142.79,4149.72,4142.53,4146.22,3437,7,0
2026-07-22 16:50:00,4146.3,4148.15,4143.88,4145.62,3519,7,0
2026-07-22 16:55:00,4145.59,4155.81,4144.54,4154.43,3463,7,0
2026-07-22 17:00:00,4154.61,4163.42,4153.24,4156.5,3832,7,0
2026-07-22 17:05:00,4156.37,4158.95,4153.25,4156.61,3370,7,0
2026-07-22 17:10:00,4156.63,4158.93,4155.39,4156.54,3278,8,0
2026-07-22 17:15:00,4156.54,4156.58,4148.81,4149.03,3547,7,0
2026-07-22 17:20:00,4149.06,4152.63,4148.55,4149.82,3374,8,0
2026-07-22 17:25:00,4149.84,4150.43,4144.34,4146.34,3222,8,0
2026-07-22 17:30:00,4146.38,4152.54,4146.18,4150.58,3467,10,0
2026-07-22 17:35:00,4150.56,4151.96,4148.72,4151.94,3593,9,0
2026-07-22 17:40:00,4151.9,4152.89,4147.5,4150.7,3293,9,0
2026-07-22 17:45:00,4150.89,4152.82,4145.54,4148.16,3338,7,0
2026-07-22 17:50:00,4148.2,4148.85,4146.08,4147.72,3206,7,0
2026-07-22 17:55:00,4147.74,4149.88,4144.07,4148.45,3084,8,0
2026-07-22 18:00:00,4148.43,4155.11,4148.43,4154.62,3251,7,0
2026-07-22 18:05:00,4154.61,4156.33,4153.65,4154.79,3051,8,0
2026-07-22 18:10:00,4154.79,4158.46,4154.15,4157.47,2519,8,0
2026-07-22 18:15:00,4157.49,4157.62,4153.23,4155.0,2018,8,0
2026-07-22 18:20:00,4155.06,4161.42,4154.23,4159.78,2154,8,0
2026-07-22 18:25:00,4159.78,4160.3,4156.39,4157.12,2140,12,0
2026-07-22 18:30:00,4157.12,4158.77,4156.12,4156.79,2358,8,0
2026-07-22 18:35:00,4156.74,4159.1,4155.54,4157.33,2429,8,0
2026-07-22 18:40:00,4157.48,4160.93,4157.14,4159.94,2400,7,0
2026-07-22 18:45:00,4159.96,4165.18,4158.54,4164.38,2406,8,0
2026-07-22 18:50:00,4164.42,4166.0,4162.35,4162.53,2463,9,0
2026-07-22 18:55:00,4162.51,4162.51,4158.28,4159.37,2547,10,0
2026-07-22 19:00:00,4159.39,4159.48,4156.03,4156.71,2519,9,0
2026-07-22 19:05:00,4156.71,4159.19,4156.23,4156.79,2122,12,0
2026-07-22 19:10:00,4156.79,4156.85,4153.12,4154.38,1927,8,0
2026-07-22 19:15:00,4154.4,4155.39,4151.17,4154.97,1684,8,0
2026-07-22 19:20:00,4154.95,4155.55,4152.16,4152.49,1705,7,0
2026-07-22 19:25:00,4152.5,4152.65,4147.87,4149.14,1443,7,0
2026-07-22 19:30:00,4149.1,4150.54,4146.02,4146.15,1301,8,0
2026-07-22 19:35:00,4146.15,4149.06,4144.32,4148.43,1468,10,0
2026-07-22 19:40:00,4148.41,4151.35,4146.47,4147.02,1962,9,0
2026-07-22 19:45:00,4147.12,4148.51,4145.74,4147.0,2009,7,0
2026-07-22 19:50:00,4146.92,4147.33,4144.49,4146.71,1895,14,0
2026-07-22 19:55:00,4146.72,4148.97,4145.88,4146.79,1608,8,0
2026-07-22 20:00:00,4146.79,4147.8,4144.39,4146.99,2006,8,0
2026-07-22 20:05:00,4146.99,4147.3,4142.96,4144.34,1969,7,0
2026-07-22 20:10:00,4144.3,4145.88,4143.16,4145.34,1655,8,0
2026-07-22 20:15:00,4145.22,4145.86,4142.77,4142.99,1944,7,0
2026-07-22 20:20:00,4142.95,4145.67,4142.66,4143.58,1904,10,0
2026-07-22 20:25:00,4143.56,4147.09,4143.2,4146.04,1901,8,0
2026-07-22 20:30:00,4146.06,4147.53,4144.3,4144.79,1685,8,0
2026-07-22 20:35:00,4144.8,4145.75,4138.81,4138.98,1944,11,0
2026-07-22 20:40:00,4139.01,4141.39,4138.35,4140.55,1839,17,0
2026-07-22 20:45:00,4140.57,4143.43,4140.38,4143.16,1419,10,0
2026-07-22 20:50:00,4143.16,4143.73,4142.17,4142.67,1416,8,0
2026-07-22 20:55:00,4142.65,4143.37,4141.08,4142.37,1341,11,0
2026-07-22 21:00:00,4142.35,4142.73,4136.62,4137.61,2166,8,0
2026-07-22 21:05:00,4137.63,4141.46,4137.37,4139.22,1539,9,0
2026-07-22 21:10:00,4139.19,4140.53,4137.49,4138.09,1731,8,0
2026-07-22 21:15:00,4138.05,4139.1,4136.61,4138.8,1654,8,0
2026-07-22 21:20:00,4138.82,4139.72,4135.08,4136.66,2029,10,0
2026-07-22 21:25:00,4136.66,4136.81,4134.65,4135.14,1838,14,0
2026-07-22 21:30:00,4135.13,4135.59,4131.86,4132.76,2243,8,0
2026-07-22 21:35:00,4132.76,4136.12,4132.6,4135.77,1657,8,0
2026-07-22 21:40:00,4135.76,4136.26,4133.77,4135.81,2003,7,0
2026-07-22 21:45:00,4135.87,4138.32,4135.28,4137.53,1706,7,0
2026-07-22 21:50:00,4137.53,4138.83,4137.4,4137.54,1558,9,0
2026-07-22 21:55:00,4137.53,4138.03,4135.85,4136.02,1301,15,0
2026-07-22 22:00:00,4135.9,4136.12,4133.03,4134.94,1926,15,0
2026-07-22 22:05:00,4134.98,4137.17,4134.98,4135.58,1536,11,0
2026-07-22 22:10:00,4135.52,4135.8,4134.0,4134.04,1054,8,0
2026-07-22 22:15:00,4134.04,4135.45,4133.18,4134.22,1417,8,0
2026-07-22 22:20:00,4134.23,4134.94,4131.63,4134.21,1436,8,0
2026-07-22 22:25:00,4134.19,4134.99,4132.51,4134.42,1393,8,0
2026-07-22 22:30:00,4134.36,4136.18,4132.58,4135.62,1298,8,0
2026-07-22 22:35:00,4135.6,4136.07,4133.57,4134.49,1158,8,0
2026-07-22 22:40:00,4134.47,4135.96,4133.61,4133.88,1325,8,0
2026-07-22 22:45:00,4133.87,4135.12,4133.19,4135.06,1573,8,0
2026-07-22 22:50:00,4135.12,4135.31,4128.89,4130.51,1810,8,0
2026-07-22 22:55:00,4130.52,4132.91,4129.88,4131.84,1888,11,0
2026-07-23 01:00:00,4123.93,4123.93,4087.25,4120.49,1369,21,0
2026-07-23 01:05:00,4120.82,4125.62,4119.46,4123.17,751,8,0
2026-07-23 01:10:00,4123.21,4123.62,4120.99,4123.62,507,8,0
2026-07-23 01:15:00,4124.02,4125.28,4120.69,4123.95,1173,14,0
2026-07-23 01:20:00,4123.78,4125.94,4122.0,4122.96,1226,8,0
2026-07-23 01:25:00,4122.98,4128.81,4122.68,4128.65,1242,7,0
2026-07-23 01:30:00,4128.68,4129.82,4125.58,4125.68,1036,8,0
2026-07-23 01:35:00,4125.68,4127.98,4124.01,4125.52,1284,8,0
2026-07-23 01:40:00,4125.55,4126.05,4119.91,4121.5,1234,8,0
2026-07-23 01:45:00,4121.43,4125.62,4120.59,4124.61,1070,7,0
2026-07-23 01:50:00,4124.55,4126.01,4121.1,4123.47,1591,8,0
2026-07-23 01:55:00,4123.52,4126.7,4120.68,4121.65,1510,7,0
2026-07-23 02:00:00,4121.65,4122.85,4117.13,4118.57,1644,12,0
2026-07-23 02:05:00,4118.57,4119.1,4116.45,4118.23,1213,11,0
2026-07-23 02:10:00,4118.23,4124.74,4116.59,4123.9,1451,7,0
2026-07-23 02:15:00,4123.86,4124.11,4119.77,4120.47,935,23,0
2026-07-23 02:20:00,4120.43,4122.16,4119.34,4120.66,544,24,0
2026-07-23 02:25:00,4120.66,4122.53,4119.15,4119.95,916,9,0
2026-07-23 02:30:00,4120.0,4122.5,4119.08,4120.5,682,8,0
2026-07-23 02:35:00,4120.47,4123.66,4119.89,4121.52,837,11,0
2026-07-23 02:40:00,4121.53,4124.54,4121.13,4123.63,772,18,0
2026-07-23 02:45:00,4123.58,4131.64,4122.89,4129.75,1460,9,0
2026-07-23 02:50:00,4129.65,4131.75,4128.68,4131.28,1960,9,0
2026-07-23 02:55:00,4131.29,4134.32,4130.73,4133.35,2063,15,0
2026-07-23 03:00:00,4133.42,4134.42,4128.14,4130.69,2579,9,0
2026-07-23 03:05:00,4130.69,4131.12,4127.13,4128.9,1668,13,0
2026-07-23 03:10:00,4128.92,4128.93,4126.1,4126.79,1467,12,0
2026-07-23 03:15:00,4126.79,4129.21,4126.66,4128.26,1621,10,0
2026-07-23 03:20:00,4128.26,4133.06,4127.54,4132.84,1965,14,0
2026-07-23 03:25:00,4132.89,4134.68,4128.89,4129.2,1809,10,0
2026-07-23 03:30:00,4129.13,4131.71,4128.08,4130.24,1615,10,0
2026-07-23 03:35:00,4130.27,4132.31,4127.74,4128.39,1458,9,0
2026-07-23 03:40:00,4128.39,4129.07,4127.11,4127.7,1491,12,0
2026-07-23 03:45:00,4127.72,4130.1,4126.89,4127.12,1592,8,0
2026-07-23 03:50:00,4127.15,4129.43,4125.0,4129.02,1585,9,0
2026-07-23 03:55:00,4128.99,4133.32,4127.52,4132.14,1836,16,0
2026-07-23 04:00:00,4132.11,4138.96,4129.78,4132.99,3726,8,0
2026-07-23 04:05:00,4132.93,4134.68,4130.53,4133.72,2898,8,0
2026-07-23 04:10:00,4133.69,4137.27,4131.91,4134.64,2840,7,0
2026-07-23 04:15:00,4134.56,4137.76,4133.63,4135.9,2340,7,0
2026-07-23 04:20:00,4135.9,4140.09,4134.83,4137.7,2511,8,0
2026-07-23 04:25:00,4137.68,4141.03,4136.66,4137.46,1880,8,0
2026-07-23 04:30:00,4137.48,4139.26,4128.86,4133.22,3282,8,0
2026-07-23 04:35:00,4133.23,4133.75,4122.88,4123.09,3401,8,0
2026-07-23 04:40:00,4123.07,4127.55,4121.41,4121.52,2998,8,0
2026-07-23 04:45:00,4121.49,4123.66,4117.99,4121.56,2896,8,0
2026-07-23 04:50:00,4121.57,4122.45,4117.9,4118.67,2789,11,0
2026-07-23 04:55:00,4118.67,4119.13,4114.21,4117.85,2740,8,0
2026-07-23 05:00:00,4117.84,4118.83,4112.88,4113.82,2460,8,0
2026-07-23 05:05:00,4113.84,4116.9,4112.11,4114.19,2487,10,0
2026-07-23 05:10:00,4114.2,4118.47,4114.07,4117.67,1977,8,0
2026-07-23 05:15:00,4117.75,4118.08,4113.14,4114.79,1815,9,0
2026-07-23 05:20:00,4114.79,4117.24,4113.46,4116.29,1849,8,0
2026-07-23 05:25:00,4116.27,4117.08,4114.09,4116.25,1865,9,0
2026-07-23 05:30:00,4116.28,4119.44,4113.79,4116.46,2790,7,0
2026-07-23 05:35:00,4116.46,4118.9,4114.83,4118.74,2423,9,0
2026-07-23 05:40:00,4118.92,4122.3,4117.86,4122.15,2364,8,0
2026-07-23 05:45:00,4122.16,4125.57,4122.1,4122.68,2627,7,0
2026-07-23 05:50:00,4122.55,4128.62,4121.3,4125.26,2157,8,0
2026-07-23 05:55:00,4125.37,4128.54,4124.95,4128.05,1710,8,0
2026-07-23 06:00:00,4128.1,4129.09,4125.93,4126.18,1978,8,0
2026-07-23 06:05:00,4126.2,4127.61,4124.46,4125.06,2145,7,0
2026-07-23 06:10:00,4125.05,4127.53,4123.97,4127.34,1852,8,0
2026-07-23 06:15:00,4127.34,4131.18,4126.6,4131.06,1551,8,0
2026-07-23 06:20:00,4131.06,4133.03,4130.61,4132.62,1815,7,0
2026-07-23 06:25:00,4132.62,4132.62,4129.45,4130.54,1796,10,0
2026-07-23 06:30:00,4130.53,4130.55,4128.25,4130.27,1617,10,0
2026-07-23 06:35:00,4130.27,4131.1,4128.55,4129.39,1294,20,0
2026-07-23 06:40:00,4129.28,4130.28,4125.75,4128.75,1555,8,0
2026-07-23 06:45:00,4128.8,4128.83,4125.08,4125.48,1477,9,0
2026-07-23 06:50:00,4125.51,4126.13,4124.97,4125.79,1028,15,0
2026-07-23 06:55:00,4125.77,4126.15,4124.12,4124.74,1252,8,0
2026-07-23 07:00:00,4124.6,4125.2,4122.59,4123.74,1202,10,0
2026-07-23 07:05:00,4123.75,4125.65,4122.51,4125.3,1598,8,0
2026-07-23 07:10:00,4125.34,4127.7,4123.96,4127.68,1775,8,0
2026-07-23 07:15:00,4127.68,4128.35,4125.02,4125.4,1653,8,0
2026-07-23 07:20:00,4125.42,4129.27,4125.4,4128.11,1327,10,0
2026-07-23 07:25:00,4128.11,4129.86,4127.23,4129.8,1384,9,0
2026-07-23 07:30:00,4129.75,4130.49,4125.61,4126.92,1583,8,0
2026-07-23 07:35:00,4126.91,4127.39,4125.7,4125.79,1220,8,0
2026-07-23 07:40:00,4125.79,4125.84,4123.13,4123.15,1224,8,0
2026-07-23 07:45:00,4123.19,4124.33,4121.51,4121.86,1432,11,0
2026-07-23 07:50:00,4121.9,4122.67,4120.12,4120.79,1212,13,0
2026-07-23 07:55:00,4120.77,4121.57,4119.94,4121.21,1195,14,0
2026-07-23 08:00:00,4121.2,4122.62,4119.43,4120.4,1770,8,0
2026-07-23 08:05:00,4120.4,4124.33,4120.35,4124.19,1401,10,0
2026-07-23 08:10:00,4124.17,4124.98,4123.45,4124.37,1452,9,0
2026-07-23 08:15:00,4124.37,4124.37,4121.2,4122.06,1398,13,0
2026-07-23 08:20:00,4122.06,4122.81,4119.76,4121.43,1449,10,0
2026-07-23 08:25:00,4121.43,4125.63,4121.14,4125.63,1540,8,0
2026-07-23 08:30:00,4125.63,4128.46,4123.35,4127.54,2646,7,0
2026-07-23 08:35:00,4127.52,4128.49,4126.14,4126.26,1901,8,0
2026-07-23 08:40:00,4126.24,4127.75,4124.57,4127.65,2306,9,0
2026-07-23 08:45:00,4127.67,4130.51,4126.12,4126.56,2226,8,0
2026-07-23 08:50:00,4126.63,4127.56,4124.08,4125.23,2101,8,0
2026-07-23 08:55:00,4125.22,4125.34,4120.61,4124.05,2083,8,0
2026-07-23 09:00:00,4124.01,4128.17,4123.33,4124.05,2839,8,0
2026-07-23 09:05:00,4124.04,4124.84,4121.08,4122.42,2775,8,0
2026-07-23 09:10:00,4122.42,4124.42,4121.76,4123.19,2070,13,0
2026-07-23 09:15:00,4123.19,4127.74,4122.43,4126.89,1735,9,0
2026-07-23 09:20:00,4126.91,4127.21,4123.36,4124.81,1843,15,0
2026-07-23 09:25:00,4124.81,4124.87,4121.23,4122.07,2093,9,0
2026-07-23 09:30:00,4122.07,4123.01,4120.54,4122.4,2348,9,0
2026-07-23 09:35:00,4122.36,4123.85,4120.73,4120.78,2106,8,0
2026-07-23 09:40:00,4120.8,4121.41,4116.91,4119.96,2246,7,0
2026-07-23 09:45:00,4119.97,4122.32,4119.05,4121.7,1736,8,0
2026-07-23 09:50:00,4121.65,4122.02,4119.6,4120.21,1838,11,0
2026-07-23 09:55:00,4120.22,4120.43,4117.7,4118.51,1896,8,0
2026-07-23 10:00:00,4118.52,4119.4,4113.9,4115.26,2924,8,0
2026-07-23 10:05:00,4115.27,4116.3,4109.46,4110.46,2640,9,0
2026-07-23 10:10:00,4110.47,4110.49,4101.93,4106.69,2890,8,0
2026-07-23 10:15:00,4106.68,4112.03,4106.51,4109.47,2292,7,0
2026-07-23 10:20:00,4109.47,4109.83,4105.5,4105.67,2443,8,0
2026-07-23 10:25:00,4105.67,4110.59,4105.67,4108.39,2300,7,0
2026-07-23 10:30:00,4108.39,4108.81,4102.06,4105.21,2384,11,0
2026-07-23 10:35:00,4105.26,4105.6,4099.41,4100.73,2106,7,0
2026-07-23 10:40:00,4100.73,4102.0,4091.25,4095.48,2315,8,0
2026-07-23 10:45:00,4095.53,4096.82,4091.12,4093.06,2605,8,0
2026-07-23 10:50:00,4093.06,4095.11,4089.98,4093.36,2433,7,0
2026-07-23 10:55:00,4093.43,4096.94,4092.16,4095.38,2724,8,0
2026-07-23 11:00:00,4095.37,4097.33,4090.08,4092.54,2614,7,0
2026-07-23 11:05:00,4092.67,4096.18,4092.22,4096.08,1992,8,0
2026-07-23 11:10:00,4096.07,4097.73,4090.23,4091.46,2250,7,0
2026-07-23 11:15:00,4091.45,4092.46,4089.47,4089.68,2168,10,0
2026-07-23 11:20:00,4089.64,4091.58,4088.38,4090.6,1734,8,0
2026-07-23 11:25:00,4090.55,4092.09,4088.98,4091.91,1839,8,0
2026-07-23 11:30:00,4091.83,4093.42,4089.87,4092.66,2046,8,0
2026-07-23 11:35:00,4092.47,4093.7,4090.67,4091.98,1692,7,0
2026-07-23 11:40:00,4091.98,4092.66,4088.58,4092.42,2122,7,0
2026-07-23 11:45:00,4092.42,4092.42,4087.02,4089.48,1935,8,0
2026-07-23 11:50:00,4089.46,4093.0,4088.15,4092.87,1861,7,0
2026-07-23 11:55:00,4092.85,4094.82,4092.6,4093.41,1615,8,0
2026-07-23 12:00:00,4093.38,4099.37,4092.64,4099.11,2599,8,0
2026-07-23 12:05:00,4099.11,4099.11,4096.62,4096.99,2139,8,0
2026-07-23 12:10:00,4096.98,4098.61,4094.73,4094.86,1912,12,0
2026-07-23 12:15:00,4094.86,4097.07,4093.97,4096.82,1851,8,0
2026-07-23 12:20:00,4096.82,4096.82,4093.06,4093.38,1852,8,0
2026-07-23 12:25:00,4093.36,4094.2,4089.37,4091.41,1873,8,0
2026-07-23 12:30:00,4091.44,4092.26,4088.58,4092.03,1948,8,0
2026-07-23 12:35:00,4092.05,4092.73,4090.66,4091.96,1530,8,0
2026-07-23 12:40:00,4091.76,4093.15,4090.36,4091.86,1624,8,0
2026-07-23 12:45:00,4091.86,4094.21,4091.37,4093.35,1554,14,0
2026-07-23 12:50:00,4093.35,4093.92,4089.75,4092.79,1826,8,0
2026-07-23 12:55:00,4092.81,4093.02,4088.34,4089.86,1555,7,0
2026-07-23 13:00:00,4089.82,4091.62,4088.03,4090.64,1980,9,0
2026-07-23 13:05:00,4090.6,4091.29,4087.93,4088.95,2102,8,0
2026-07-23 13:10:00,4088.93,4091.56,4088.15,4090.83,1665,9,0
2026-07-23 13:15:00,4090.83,4092.49,4088.66,4088.74,1764,11,0
2026-07-23 13:20:00,4088.74,4089.15,4085.88,4087.62,1949,8,0
2026-07-23 13:25:00,4087.66,4090.42,4087.29,4089.85,1497,8,0
2026-07-23 13:30:00,4089.88,4092.82,4086.54,4087.29,2003,8,0
2026-07-23 13:35:00,4087.14,4090.2,4086.72,4089.92,1663,7,0
2026-07-23 13:40:00,4089.86,4089.86,4087.35,4089.34,1516,8,0
2026-07-23 13:45:00,4089.3,4093.56,4087.21,4093.42,1542,7,0
2026-07-23 13:50:00,4093.36,4094.26,4091.64,4093.92,1880,7,0
2026-07-23 13:55:00,4093.91,4095.28,4091.96,4093.13,1639,8,0
2026-07-23 14:00:00,4093.13,4093.81,4090.51,4092.03,2400,8,0
2026-07-23 14:05:00,4092.02,4092.22,4088.42,4088.63,1994,10,0
2026-07-23 14:10:00,4088.61,4089.56,4086.96,4087.69,1926,8,0
2026-07-23 14:15:00,4087.71,4089.22,4084.4,4085.59,2075,8,0
2026-07-23 14:20:00,4085.58,4086.88,4080.9,4083.97,2366,8,0
2026-07-23 14:25:00,4083.99,4085.0,4081.48,4084.33,2285,8,0
2026-07-23 14:30:00,4084.34,4084.35,4079.34,4080.83,2506,8,0
2026-07-23 14:35:00,4080.83,4083.32,4079.18,4079.31,2766,7,0
2026-07-23 14:40:00,4079.16,4079.57,4073.03,4078.62,2888,8,0
2026-07-23 14:45:00,4078.61,4082.22,4077.79,4081.77,2552,7,0
2026-07-23 14:50:00,4081.7,4089.23,4081.48,4084.56,2677,8,0
2026-07-23 14:55:00,4084.5,4086.25,4083.01,4085.64,1842,9,0
2026-07-23 15:00:00,4085.65,4085.94,4082.13,4083.31,2234,8,0
2026-07-23 15:05:00,4083.55,4085.43,4081.88,4083.09,2172,8,0
2026-07-23 15:10:00,4083.1,4085.4,4081.2,4081.43,1567,7,0
2026-07-23 15:15:00,4081.44,4083.18,4072.67,4077.85,3007,7,0
2026-07-23 15:20:00,4077.67,4078.3,4070.29,4071.67,3236,7,0
2026-07-23 15:25:00,4071.74,4077.24,4071.08,4074.66,2297,7,0
2026-07-23 15:30:00,4074.14,4074.96,4067.54,4074.72,2423,7,0
2026-07-23 15:35:00,4074.68,4074.78,4064.18,4073.25,3175,8,0
2026-07-23 15:40:00,4073.17,4073.18,4066.14,4068.94,3223,7,0
2026-07-23 15:45:00,4068.94,4069.19,4062.9,4065.92,3332,7,0
2026-07-23 15:50:00,4065.86,4068.17,4062.03,4064.09,3205,7,0
2026-07-23 15:55:00,4064.05,4066.75,4060.97,4061.73,2998,7,0
2026-07-23 16:00:00,4061.73,4063.49,4054.42,4055.46,4285,8,0
2026-07-23 16:05:00,4055.52,4057.09,4044.8,4046.95,4326,8,0
2026-07-23 16:10:00,4046.93,4047.32,4040.35,4040.92,4314,8,0
2026-07-23 16:15:00,4040.93,4049.55,4040.62,4048.96,4284,8,0
2026-07-23 16:20:00,4048.93,4054.29,4048.53,4051.52,3039,7,0
2026-07-23 16:25:00,4051.59,4059.02,4051.59,4058.62,3212,8,0
2026-07-23 16:30:00,4058.62,4067.29,4058.31,4063.23,4179,7,0
2026-07-23 16:35:00,4063.22,4064.58,4055.49,4056.67,3928,8,0
2026-07-23 16:40:00,4056.65,4062.24,4055.35,4056.3,4107,7,0
2026-07-23 16:45:00,4056.33,4056.94,4049.93,4052.82,4158,7,0
2026-07-23 16:50:00,4052.83,4058.95,4051.73,4056.28,3762,8,0
2026-07-23 16:55:00,4056.24,4057.61,4042.68,4043.28,3833,7,0
2026-07-23 17:00:00,4043.24,4050.71,4042.82,4043.87,4190,7,0
2026-07-23 17:05:00,4043.95,4045.92,4040.11,4045.53,3908,7,0
2026-07-23 17:10:00,4045.61,4051.3,4041.79,4047.93,3738,8,0
2026-07-23 17:15:00,4047.92,4050.13,4042.25,4044.07,3963,7,0
2026-07-23 17:20:00,4044.07,4052.31,4042.81,4052.12,3779,8,0
2026-07-23 17:25:00,4052.12,4056.87,4051.2,4056.37,3585,8,0
2026-07-23 17:30:00,4056.35,4057.99,4051.67,4054.45,3625,7,0
2026-07-23 17:35:00,4054.5,4060.7,4051.68,4058.93,3638,8,0
2026-07-23 17:40:00,4059.01,4059.82,4055.9,4057.0,3452,8,0
2026-07-23 17:45:00,4056.98,4061.66,4056.03,4059.06,3551,8,0
2026-07-23 17:50:00,4059.12,4060.31,4056.66,4056.88,3514,9,0
2026-07-23 17:55:00,4056.85,4060.08,4056.55,4057.83,3173,8,0
2026-07-23 18:00:00,4057.86,4059.46,4055.47,4056.7,3697,7,0
2026-07-23 18:05:00,4056.7,4057.64,4051.54,4052.06,3345,8,0
2026-07-23 18:10:00,4052.07,4054.05,4049.44,4051.4,3254,8,0
2026-07-23 18:15:00,4051.42,4056.79,4050.27,4052.61,3774,8,0
2026-07-23 18:20:00,4052.59,4053.52,4045.31,4050.07,3763,7,0
2026-07-23 18:25:00,4050.04,4050.71,4046.26,4046.98,3096,8,0
2026-07-23 18:30:00,4046.99,4047.03,4042.26,4045.83,3771,7,0
2026-07-23 18:35:00,4045.89,4051.1,4045.63,4049.23,3829,7,0
2026-07-23 18:40:00,4049.12,4053.16,4047.99,4048.11,3261,8,0
2026-07-23 18:45:00,4048.08,4051.04,4047.21,4049.42,2785,8,0
2026-07-23 18:50:00,4049.4,4050.9,4046.82,4050.33,2788,8,0
2026-07-23 18:55:00,4050.33,4050.63,4046.71,4048.66,2198,7,0
2026-07-23 19:00:00,4048.66,4050.78,4048.47,4048.49,2626,7,0
2026-07-23 19:05:00,4048.51,4050.28,4047.33,4048.59,2625,8,0
2026-07-23 19:10:00,4048.56,4050.76,4047.93,4050.2,1912,7,0
2026-07-23 19:15:00,4050.16,4050.71,4045.76,4046.46,2193,8,0
